,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
680,Movie,Marvel Studios' Ant-Man,United States,Peyton Reed,"Paul Rudd, Evangeline Lilly, Corey Stoll, Bobby Cannavale, Michael Peña, Tip Harris",2015,"November 12, 2019",PG-13,119 min,"Action-Adventure, Comedy, Science Fiction",6.042
250,Movie,Marvel Studios' Ant-Man and the Wasp,United States,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Peña, Walton Goggins, Hannah John-Kamen, David Dastmalchian",2018,"August 14, 2020",PG-13,120 min,"Action-Adventure, Comedy, Science Fiction",6.042
551,Movie,Emil and the Detectives,United States,Peter Tewksbury,"Walter Slezak, Roger Mobley, Heinz Schubert, Peter Ehrlich, Cindy Cassell, Elsa Wagner",1964,"November 12, 2019",TV-PG,98 min,"Action-Adventure, Crime, Family",6.031
607,Movie,Home on the Range,United States,"Will Finn, John Sanford","Roseanne Barr, Judi Dench, Jennifer Tilly, Steve Buscemi, G.W. Bailey, Cuba Gooding Jr.",2004,"November 12, 2019",PG,82 min,"Animation, Comedy, Family",6.028
807,Movie,Sharpay's Fabulous Adventure,United States,Michael Lembeck,"Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Perry, Alec Mapa, Jack Plotnick",2011,"November 12, 2019",TV-G,92 min,"Comedy, Coming of Age, Music",6.027
541,Movie,Double Teamed,United States,Duwayne Dunham,"Poppi Monroe, Annie McElwain, Teal Redmann, Nick Searcy, Tanya Goott, Joey Miyashima",2002,"November 12, 2019",TV-G,93 min,"Biographical, Sports",6.02
55,Movie,Alvin and the Chipmunks: The Road Chip,United States,Walt Becker,"Jason Lee, Tony Hale, Kimberly Williams-Paisley, Josh Green, Bella Thorne, Uzo Aduba",2015,"October 1, 2021",PG,92 min,"Comedy, Family, Music",6.017
590,Movie,Gus,United States,Vincent McEveety,"Edward Asner, Don Knotts, Gary Grimes, Tim Conway, Liberty Williams, Dick Van Patten",1976,"November 12, 2019",G,97 min,"Animals & Nature, Comedy, Family",6.015
38,Movie,Snow Buddies,United States,Robert Vince,"Dominic Scott Kay, John Kapelos, Lise Simms, Mike Dopud, Charles C. Stevenson Jr., Dylan Minnette",2008,"November 5, 2021",G,91 min,"Action-Adventure, Comedy, Kids",6.013
671,Movie,Luck of the Irish,United States,Paul Hoen,"Paul Kiernan, Timothy Omundson, Ryan Merriman, Glenndon Chatman, Henry Gibson, Marita Geraghty",2001,"November 12, 2019",TV-G,86 min,"Comedy, Coming of Age, Fantasy",6.009
34,Movie,Jingle All The Way,United States,Brian Levant,"Arnold Schwarzenegger, Sinbad, Phil Hartman, Rita Wilson, Robert Conrad, Martin Mull",1996,"November 5, 2021",PG,90 min,"Comedy, Family",6.003
877,Movie,The Fox and the Hound 2,United States,Jim Kammerud,"Reba McEntire, Patrick Swayze, Jonah Bobo, Harrison Fahn, Jeff Foxworthy, Vicki Lawrence",2006,"November 12, 2019",G,73 min,"Action-Adventure, Animation, Buddy",6.002
426,Movie,101 Dalmatians II: Patch's London Adventure,United States,"Jim Kammerud, Brian Smith","Barry Bostwick, Jason Alexander, Martin Short, Bobby Lockwood, Susanne Blakeslee, Samuel West",2003,"November 12, 2019",G,77 min,"Action-Adventure, Animation",6.002
283,Movie,Egypt's Treasure Guardians,United Kingdom,"Ben Allen, Tom Jenner",Dominic Frisby,2016,"June 19, 2020",TV-PG,44 min,"Documentary, Historical",6.0
349,Movie,Mars Needs Moms,United States,Simon Wells,"Seth Green, Dan Fogler, Elizabeth Harnois, Mindy Sterling, Kevin Cahoon, Joan Cusack",2011,"April 1, 2020",PG,91 min,"Action-Adventure, Animation, Family",6.0
176,Movie,Big Sharks Rule,Unknown,Unknown,Lance Lewman,2018,"January 1, 2021",TV-14,45 min,"Animals & Nature, Documentary",6.0
747,Movie,Phantom of the Megaplex,"United States, Canada",Blair Treu,"Taylor Handley, Corinne Bohrer, Caitlin Wachs, Jacob Smith, Rich Hutchman, John Novak",2000,"November 12, 2019",TV-G,89 min,"Comedy, Coming of Age",6.0
414,Movie,Incredible! The Story of Dr. Pol,Unknown,Unknown,"Ari Rubin, Dr. Pol",2015,"December 1, 2019",TV-14,44 min,"Animals & Nature, Biographical, Documentary",6.0
400,Movie,Super Rhino,United States,Nathan Greno,"Miley Cyrus, Mark Walton, Susie Essman, Malcolm McDowell, Randy Savage",2009,"January 1, 2020",G,4 min,"Action-Adventure, Animation, Comedy",6.0
105,Movie,The Croc That Ate Jaws,Unknown,Mark Woodward,Dan Nachtrab,2021,"July 9, 2021",TV-14,44 min,"Animals & Nature, Documentary",6.0
960,Movie,Tiger Cruise,United States,Duwayne Dunham,"Hayden Panettiere, Troy Evans, Bianca Collins, Nathaniel Lee Jr., Nathaniel Lee, Mercedes Colon",2004,"November 12, 2019",TV-PG,88 min,"Drama, Family",6.0
634,Movie,Johnny Kapahala: Back on Board,United States,Eric Bross,"Brandon Baker, Robyn Lively, Mary Keller, Yuji Okumoto, Jonathan McDaniel, Andrew Allen",2007,"November 12, 2019",TV-G,93 min,"Coming of Age, Drama, Sports",6.0
334,Movie,Elmer Elephant,United States,Wilfred Jaxon,"Jeanie Roberts, Pinto Colvig, Hal Rees, Leone Ledoux, Carlisle Tupper, Gay Seabrook",1936,"April 3, 2020",TV-G,8 min,"Animation, Family",6.0
864,Movie,The Cheetah Girls,"Canada, United States",Oz Scott,"Raven , Adrienne Bailon, Kiely Williams, Sabrina Bryan, Juan Chioran, Lori Alter",2003,"November 12, 2019",TV-G,94 min,"Coming of Age, Drama, Music",6.0
831,Movie,Stuck in the Suburbs,United States,Savage Holland,"Danielle Panabaker, Brenda Song, Amanda Shaw, CiCi Hedgepeth, Jennie Garland, Ryan Belleville",2004,"November 12, 2019",TV-G,79 min,"Comedy, Coming of Age, Music",6.0
97,Movie,World's Biggest Bullshark,Unknown,Unknown,Jason Hildebrandt,2021,"July 16, 2021",TV-PG,44 min,"Animals & Nature, Documentary",6.0
394,Movie,Drain The Sunken Pirate City,United Kingdom,Sophie Harris,Russell Boulter,2017,"January 1, 2020",TV-14,48 min,"Documentary, Historical",6.0
439,Movie,Aliens of the Deep,United States,"James Cameron, Steven Quale","Dr. Anatoly Sagalevitch, Genya Chernaiev, Victor Nischeta, Dr. Pamela Conrad, Dr. Arthur Lane, Dr. Jim Childress",2005,"November 12, 2019",G,100 min,"Action-Adventure, Animals & Nature, Documentary",6.0
324,Movie,A Tale of Two Critters,United States,Jack Speirs,Mayf Nutter,1977,"April 3, 2020",G,48 min,"Animals & Nature, Family",6.0
5,Movie,A Muppets Christmas: Letters To Santa,United States,Kirk R. Thatcher,"Steve Whitmire, Dave Goelz, Bill Barretta, Eric Jacobson",2008,"November 19, 2021",G,45 min,"Comedy, Family, Musical",5.996
71,Movie,X-Men: Dark Phoenix,"United States, Canada",Simon Kinberg,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult, Sophie Turner, Tye Sheridan",2019,"September 3, 2021",PG-13,115 min,"Action-Adventure, Family, Science Fiction",5.992
148,Movie,The Big Year,"United States, Canada",David Frankel,"Steve Martin, Jack Black, Owen Wilson, Brian Dennehy, Anjelica Huston, Rashida Jones",2011,"April 2, 2021",PG,101 min,"Animals & Nature, Comedy",5.99
489,Movie,Cars Toon: Air Mater,United States,Rob Gibbs,"Larry the Cable Guy , Keith Ferguson, Stacey Keach, Jonathan Adams, Jan Rabson, Lori Alan",2011,"November 12, 2019",TV-G,5 min,"Animation, Comedy, Family",5.985
736,Movie,Once Upon a Mattress,United States,Kathleen Marshall,"Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel, Michael Boatman, Edward Hibbert",2005,"November 12, 2019",TV-PG,88 min,"Comedy, Family, Fantasy",5.979
239,Movie,D3: The Mighty Ducks,United States,Robert Lieberman,"Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson, Elden Ratliff",1996,"September 4, 2020",PG,104 min,"Comedy, Coming of Age, Drama",5.979
867,Movie,The Christmas Star,"Canada, United States",Alan Shapiro,"Edward Asner, René Auberjonois, Jim Metzler, Susan Tyrrell, Karen Landry, Alan North",1986,"November 12, 2019",TV-G,94 min,"Crime, Drama, Family",5.972
842,Movie,Teen Spirit,United States,Gil Junger,"Cassie Scerbo, Lindsey Shaw, Chris Zylka, Tim Gunn, Carissa Capobianco, Gabriela Lopez",2011,"November 12, 2019",TV-14,82 min,"Buddy, Comedy, Coming of Age",5.96
583,Movie,Go Figure,United States,Francine McDougall,"Jordan Hinson, Whitney Sloan, Cristine Rose",2005,"November 12, 2019",TV-G,89 min,"Coming of Age, Sports",5.953
385,Movie,Cars Toon: Time Travel Mater,United States,Rob Gibbs,"Larry the Cable Guy , Keith Ferguson, John Higgins, Katherine Helmond",2012,"January 1, 2020",TV-G,7 min,"Animation, Comedy, Family",5.952
386,Movie,Cars Toon: Tokyo Mater,United States,John Lasseter,"Larry the Cable Guy , Keith Ferguson, Michael Wallis, Mach Kobayashi, Robert Ito",2008,"January 1, 2020",G,8 min,"Animation, Comedy, Family",5.952
493,Movie,Cars Toon: Mater the Greater,United States,John Lasseter,"Larry the Cable Guy , Keith Ferguson",2008,"November 12, 2019",TV-Y7,5 min,"Animation, Comedy, Family",5.939
142,Movie,Caravan of Courage: An Ewok Adventure,Unknown,John Korty,"Eric Walker, Warwick Davis, Fionnula Flanagan, Guy Boyd, Aubree Miller, Daniel Frishman",1984,"April 2, 2021",TV-PG,97 min,"Action-Adventure, Fantasy, Science Fiction",5.937
894,Movie,The Legend of Mor'du,United States,Brian Larsen,"Julie Walters, Steve Purcell, Callum O'Neill",2012,"November 12, 2019",TV-G,8 min,"Animation, Family, Fantasy",5.934
490,Movie,Cars Toon: Heavy Metal Mater,United States,John Lasseter,"Larry the Cable Guy , Keith Ferguson",2010,"November 12, 2019",TV-G,5 min,"Animation, Comedy, Family",5.931
372,Movie,Around the World in 80 Days,"United States, Germany, Ireland, United Kingdom",Frank Coraci,"Jackie Chan, Steve Coogan, Cécile de France, Jim Broadbent, Ewan Bremner, Ian McNeice",2004,"February 1, 2020",PG,121 min,"Action-Adventure, Comedy, Family",5.91
635,Movie,Johnny Tsunami,United States,Steve Boyum,"Cary-Hiroyuki Tagawa, Brandon Baker, Yuji Okumoto, Mary Keller, Lee Young, Kirsten Storms",1999,"November 12, 2019",TV-G,92 min,"Coming of Age, Drama, Sports",5.907
928,Movie,The Santa Clause 2,"United States, Canada",Michael Lembeck,"Tim Allen, Judge Reinhold, Wendy Crewson, Elizabeth Mitchell, David Krumholtz, Eric Lloyd",2002,"November 12, 2019",G,106 min,"Comedy, Family, Fantasy",5.903
298,Movie,The Moon-Spinners,United States,James Neilson,"Hayley Mills, Joan Greenwood, Michael Davis, Irene Papas, Paul Stassino, Eli Wallach",1964,"May 29, 2020",PG,119 min,"Crime, Drama, Mystery",5.9
567,Movie,Forky Asks a Question: What is Money?,United States,Bob Peterson,"Tony Hale, John Ratzenberger, Bob Peterson",2019,"November 12, 2019",TV-G,6 min,"Animation, Comedy, Family",5.9
793,Movie,Saludos Amigos,United States,"Bill Roberts, Jack Kinney, Ham Luske",Fred Shields,1943,"November 12, 2019",TV-PG,42 min,"Animation, Comedy, Family",5.9
420,Movie,Forky Asks a Question: What is Time?,United States,Bob Peterson,"Tony Hale, Wallace Shawn, Alan Oppenheimer, Bob Peterson",2019,"November 29, 2019",TV-G,6 min,"Animation, Comedy, Family",5.9
700,Movie,Mickey Down Under,United States,Charles Nichols,Unknown,1948,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",5.9
37,Movie,Santa Buddies: The Legend of Santa Paws,"United States, Canada",Robert Vince,"Christopher Lloyd, Danny Woodburn, Craig Anton, Michael Teigen, Ben Giroux, Paul Rae",2009,"November 5, 2021",G,93 min,"Comedy, Fantasy, Kids",5.9
119,Movie,Dinner Is Served,Unknown,Hao Zheng,"Qi Sun, Briana Liu, Ben Wang, Harry Jarvis, Ray Wise, DeJean Brown",2021,"May 28, 2021",TV-PG,21 min,"Coming of Age, Drama",5.9
833,Movie,Super Buddies,United States,Robert Vince,"Jeremy Shinder, Tenzing Trainor, Ty Panitz, G. Hannelius, Cooper Roth, Colin Hanks",2013,"November 12, 2019",G,83 min,"Action-Adventure, Comedy, Family",5.9
472,Movie,Brave Little Toaster to the Rescue,United States,Robert Ramirez,"Deanna Oliver, Tim Stack, Jon Lovitz, Thurl Ravenscroft, Phil Hartman, Jay Mohr",1999,"November 12, 2019",TV-G,75 min,"Action-Adventure, Animation",5.9
383,Movie,Cars Toon: Rescue Squad Mater,United States,John Lasseter,"Larry the Cable Guy , Keith Ferguson, Bret Parker, Peter Sohn, Bob Peterson, Bob Scott",2010,"January 1, 2020",TV-Y7,3 min,"Animation, Comedy, Family",5.9
892,Movie,The Jungle Book 2,"United States, Australia",Steve Trenbirth,"John Goodman, Haley Osment, Mae Whitman, Connor Funk, Bob Joles, Tony Jay",2003,"November 12, 2019",G,77 min,"Action-Adventure, Animation, Kids",5.9
938,Movie,The Strongest Man in the World,United States,Vincent McEveety,"Kurt Russell, Joe Flynn, Eve Arden, Cesar Romero, Phil Silvers, Dick Van Patten",1975,"November 12, 2019",G,92 min,"Comedy, Family, Science Fiction",5.9
425,Movie,101 Dalmatians,United States,"Wolfgang Reitherman, Hamilton Luske, Clyde Geronimi","Rod Taylor, J. Pat O'Malley, Betty Gerson, Cate Bauer, Ben Wright, Fred Worlock",1961,"November 12, 2019",G,81 min,"Action-Adventure, Animation, Family",5.899
788,Movie,Robin Hood,United States,Wolfgang Reitherman,"Roger Miller, Peter Ustinov, Terry-Thomas , Brian Bedford, Monica Evans, Phil Harris",1973,"November 12, 2019",G,85 min,"Action-Adventure, Animation, Family",5.894
879,Movie,The Ghosts of Buxley Hall,United States,Bruce Bilson,"Dick O'Neill, Victor French, Louise Latham, Rad Daly, Monte Markham, Ruta Lee",1980,"November 12, 2019",TV-PG,93 min,"Comedy, Family, Fantasy",5.889
499,Movie,Chicken Little,United States,Mark Dindal,"Zach Braff, Garry Marshall, Don Knotts, Patrick Stewart, Amy Sedaris, Steve Zahn",2005,"November 12, 2019",G,84 min,"Animation, Comedy, Disaster",5.887
600,Movie,Herbie Goes to Monte Carlo,United States,Vincent McEveety,"Dean Jones, Don Knotts, Julie Sommars, Jacques Marin, Roy Kinnear, Bernard Fox",1977,"November 12, 2019",G,105 min,"Action-Adventure, Comedy, Family",5.884
205,Movie,Planes,United States,Klay Hall,"Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher, Julia Louis-Dreyfus, Priyanka Chopra",2013,"November 20, 2020",PG,94 min,"Action-Adventure, Animation, Comedy",5.881
549,Movie,Eddie's Million Dollar Cook-off,United States,Paul Hoen,"Taylor Ball, Orlando Brown, Reiley McClendon, Mark Taylor, Rose McIver, Kylie Leydon",2003,"November 12, 2019",TV-G,86 min,"Comedy, Coming of Age, Sports",5.864
80,Movie,Beverly Hills Chihuahua 2,United States,Alex Zamm,"George Lopez, Odette Yustman, Miguel Ferrer, Ernie Hudson, Loretta Devine, Jon Huertas",2011,"August 6, 2021",G,88 min,"Action-Adventure, Comedy, Family",5.863
151,Movie,Gnomeo & Juliet,"United Kingdom, United States, Canada, Ireland",Kelly Asbury,"James McAvoy, Emily Blunt, Matt Lucas, Ashley Jensen, Michael Caine, Jim Cummings",2011,"March 26, 2021",G,86 min,"Action-Adventure, Animation, Family",5.86
926,Movie,The Rookie,United States,John Hancock,"Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant, Angus Jones, Brian Cox",2002,"November 12, 2019",G,129 min,"Biographical, Family, Sports",5.859
665,Movie,Life-Size 2,United States,Steven Tsuchida,"Tyra Banks, Francia Raisa, Gavin Stenhouse, Hank Chen, Alison Fernandez, Shanica Knowles",2018,"November 12, 2019",TV-14,82 min,"Comedy, Coming of Age, Fantasy",5.855
860,Movie,The Black Hole,United States,Gary Nelson,"Maximilian Schell, Anthony Perkins, Robert Forster, Joseph Bottoms, Yvette Mimieux, Ernest Borgnine",1979,"November 12, 2019",PG,98 min,"Action-Adventure, Science Fiction, Thriller",5.85
572,Movie,Frenemies,United States,Daisy Mayer,"Zendaya , Bella Thorne, Mary Mouser, Nick Robinson, Stefanie Scott, Connor Price",2012,"November 12, 2019",TV-G,88 min,"Anthology, Comedy, Coming of Age",5.847
813,Movie,Smart House,United States,LeVar Burton,"Ryan Merriman, Kevin Kilner, Jessica Steen, Katie Volding, Katey Sagal, Emilio Borelli",1999,"November 12, 2019",TV-G,82 min,"Comedy, Coming of Age, Drama",5.837
480,Movie,Camp Nowhere,United States,Jonathan Prince,"Christopher Lloyd, Jonathan Jackson, Wendy Makkena, Tom Wilson, Andrew Keegan, Marne Patterson",1994,"November 12, 2019",PG,96 min,"Comedy, Coming of Age, Family",5.837
274,Movie,Race to Witch Mountain,United States,Andy Fickman,"Dwayne Johnson, AnnaSophia Robb, Carla Gugino, Ciarán Hinds, Alexander Ludwig, Tom Scott",2009,"July 3, 2020",PG,100 min,"Action-Adventure, Family, Science Fiction",5.819
54,Movie,Alvin and the Chipmunks,United States,Tim Hill,"Jason Lee, David Cross, Cameron Richardson, Jane Lynch, Justin Long, Matthew Gray Gubler",2007,"October 1, 2021",PG,91 min,"Animation, Comedy, Family",5.807
806,Movie,Sharks of Lost Island,United States,Unknown,Chris McLinden,2013,"November 12, 2019",TV-PG,45 min,"Action-Adventure, Animals & Nature, Documentary",5.8
922,Movie,The Proud Family Movie,United States,Bruce Smith,"Tommy Davidson, Kyla Pratt, Paula Parker, Jo Payton, Orlando Brown, Soleil Frye",2005,"November 12, 2019",TV-G,95 min,"Animation, Comedy, Family",5.8
422,Movie,Forky Asks a Question: What is Art?,United States,Bob Peterson,"Tony Hale, Robin Downes, Bob Peterson",2019,"November 22, 2019",TV-G,7 min,"Animation, Comedy, Family",5.8
594,Movie,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,United States,Bruce Hendricks,"Miley Cyrus, Joe Jonas, Kevin Jonas, Nick Jonas, Kenny Ortega, Billy Cyrus",2008,"November 12, 2019",G,83 min,"Concert Film, Documentary, Music",5.8
181,Movie,Max Keeble's Big Move,United States,Tim Hill,"Alex D. Linz, Larry Miller, Jamie Kennedy, Zena Grey, Josh Peck, Nora Dunn",2001,"December 25, 2020",PG,88 min,"Comedy, Family",5.8
108,Movie,The Sandlot 2,United States,David Mickey Evans,"Max Lloyd-Jones, James Willson, Samantha Burton, Brett Kelly, James Earl Jones, Cole Evan Weiss",2005,"July 2, 2021",PG,98 min,"Comedy, Sports",5.8
781,Movie,Return from Witch Mountain,United States,John Hough,"Bette Davis, Christopher Lee, Kim Richards, Ike Eisenmann, Jack Soo, Anthony James",1978,"November 12, 2019",G,94 min,"Action-Adventure, Family, Science Fiction",5.8
466,Movie,Blank Check,United States,Rupert Wainwright,"Brian Bonsall, Karen Duffy, Miguel Ferrer, James Rebhorn, Tone Lōc, Jayne Atkinson",1994,"November 12, 2019",PG,94 min,"Comedy, Family",5.788
958,Movie,Three Men and a Little Lady,United States,Emile Ardolino,"Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis, Christopher Cazenove, Fiona Shaw",1990,"November 12, 2019",PG,104 min,"Buddy, Comedy, Romance",5.779
440,Movie,Alley Cats Strike!,"United States, Canada",Rod Daniel,"Kyle Schmid, Robert Ri'chard, Kaley Cuoco, Mimi Paley, Joey Wilcots, Philip Williams",2000,"November 12, 2019",TV-G,87 min,"Coming of Age, Drama, Sports",5.778
78,Movie,Fantastic Four,"United States, Germany",Tim Story,"Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon, Kerry Washington",2005,"August 13, 2021",PG-13,106 min,"Action-Adventure, Family, Science Fiction",5.776
560,Movie,First Kid,United States,David Evans,"Sinbad , Robert Guillaume, Timothy Busfield, Brock Pierce, James Naughton, Art Fleur",1996,"November 12, 2019",PG,102 min,"Buddy, Comedy, Coming of Age",5.765
186,Movie,Into the Woods,United States,Rob Marshall,"Meryl Streep, Emily Blunt, James Corden, Anna Kendrick, Chris Pine, Tracey Ullman",2014,"December 18, 2020",PG,126 min,"Action-Adventure, Fantasy, Musical",5.752
179,Movie,Mega Hammerhead,United States,"Brandon Hill, Marc Ostrick",Neil Hammerschlag,2016,"January 1, 2021",TV-PG,43 min,"Animals & Nature, Documentary",5.75
773,Movie,Read It and Weep,United States,Paul Hoen,"Kay Panabaker, Jason Dolley, Robin Riker, Tom Virtue, Alexandra Krosney, Danielle Panabaker",2006,"November 12, 2019",TV-G,85 min,"Comedy, Coming of Age, Drama",5.741
874,Movie,The Even Stevens Movie,United States,Sean McNamara,"Shia LaBeouf, Christy Romano, Tom Virtue, Nick Spano, Steven Lawrence, A.J. Trauth",2003,"November 12, 2019",TV-G,94 min,"Action-Adventure, Comedy",5.726
1021,Movie,The Cat from Outer Space,United States,Norman Tokar,"Ken Berry, Sandy Duncan, Harry Morgan, Roddy McDowall, McLean Stevenson, Jesse White",1978,"October 1, 2019",G,104 min,"Comedy, Family, Science Fiction",5.724
33,Movie,Alvin and the Chipmunks: Chipwrecked,United States,Mike Mitchell,"Jason Lee, David Cross, Jenny Slate, Justin Long, Matthew Gray Gubler, Jesse McCartney",2011,"November 5, 2021",G,87 min,"Comedy, Family, Music",5.701
381,Movie,Cars Toon: El Materdor,United States,John Lasseter,"Larry the Cable Guy , Keith Ferguson",2008,"January 1, 2020",TV-G,4 min,"Animation, Comedy, Family",5.7
407,Movie,Forky Asks a Question: What is a Computer?,United States,Bob Peterson,"Tony Hale, Kristen Schaal, James Brinkley, Bob Peterson",2019,"December 13, 2019",TV-G,6 min,"Animation, Comedy, Family",5.7
377,Movie,Forky Asks a Question: What is Reading?,United States,Bob Peterson,"Tony Hale, Addison Andrews, Mila Crespo, Imani Prior, Jeff Pidgeon, Bob Peterson",2020,"January 10, 2020",TV-G,7 min,"Animation, Comedy, Family",5.7
282,Movie,Big Sur: Wild California,United States,Unknown,Hector Elizondo,2010,"June 19, 2020",TV-PG,47 min,"Animals & Nature, Documentary, Family",5.7
570,Movie,Freaky Friday,United States,Mark Waters,"Jamie Curtis, Lindsay Lohan, Harold Gould, Chad Murray, Stephen Tobolowsky, Christina Vidal",2003,"November 12, 2019",PG,98 min,"Comedy, Family, Fantasy",5.7
1013,Movie,Zenon: The Zequel,"United States, New Zealand",Manny Coto,"Kirsten Storms, Lauren Maltby, Phillip Rhys, Holly Fulger, Stuart Pankin, Robert Curtis Brown",2001,"November 12, 2019",TV-G,89 min,"Comedy, Science Fiction",5.7
679,Movie,Marvel Studios: Expanding the Universe,Unknown,Unknown,Unknown,2019,"November 12, 2019",TV-PG,13 min,"Documentary, Family",5.7
139,Movie,Man of the House,United States,James Orr,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas, George Wendt",1995,"April 9, 2021",PG,97 min,"Comedy, Coming of Age, Crime",5.7
39,Movie,Space Buddies,"United States, Canada",Robert Vince,"F.T. Anderson, Diedrich Bader, Field Cate, Kendall Cross, Mike Dopud, Mark Downey",2009,"November 5, 2021",G,87 min,"Action-Adventure, Comedy, Kids",5.693
893,Movie,The Jungle Book: Mowgli's Story,United States,Nick Marck,"Brandon Baker, Sherman Howard, Clancy Brown, Peri Gilpin, Wallace Shawn, Stephen Tobolowsky",1998,"November 12, 2019",G,77 min,"Action-Adventure, Coming of Age, Family",5.689
711,Movie,Minutemen,United States,Lev Spiro,"Jason Dolley, Luke Benward, Nicholas Braun, Chelsea Staub, Steven McQueen, Kara Crane",2008,"November 12, 2019",TV-G,91 min,"Action-Adventure, Comedy, Science Fiction",5.682
932,Movie,The Shaggy D.A.,United States,Robert Stevenson,"Dean Jones, Tim Conway, Suzanne Pleshette, Keenan Wynn, Jo Worley, Dick Van Patten",1976,"November 12, 2019",G,92 min,"Comedy, Family, Fantasy",5.672
85,Movie,Garfield,United States,Peter Hewitt,"Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky, Bill Murray, Evan Arnold, Mark Lawrence",2004,"July 30, 2021",PG,82 min,"Comedy, Family",5.669
74,Movie,Disney Princess Remixed - An Ultimate Princess Celebration,Unknown,Napoleon Dumo,"Txunamy Oriz, Natalie Peyser, Dara Reneé, Frankie Rodriguez, Julia Lester, Ruth Righi",2021,"August 27, 2021",TV-G,22 min,"Family, Music, Variety",5.667
943,Movie,The Three Musketeers,"Austria, United Kingdom, United States",Stephen Herek,"Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt, Tim Curry, Rebecca De Mornay",1993,"November 12, 2019",PG,106 min,"Action-Adventure, Comedy, Family",5.658
358,Movie,The Sandlot: Heading Home,"United States, Canada",William Dear,"Danny Nucci, Luke Perry, Keanu Pires, Sarah Deakins, Chauncey Leopardi, Brandon Olds",2007,"March 6, 2020",PG,97 min,"Comedy, Family, Sports",5.657
574,Movie,Full-Court Miracle,United States,Stuart Gillard,"Alex Linz, R.H. Thomson, Sean Marquette, Jase Blankfort, Erik Knudsen, David Sazant",2003,"November 12, 2019",TV-G,95 min,"Coming of Age, Drama, Sports",5.644
717,Movie,Mom's Got a Date With a Vampire,"Canada, United States",Stephen Boyum,"Matthew O'Leary, Laura Vandervoort, Myles Jeffrey, Caroline Rhea, Charles Shaughnessy, Robert Carradine",2000,"November 12, 2019",TV-PG,83 min,"Comedy, Fantasy",5.642
564,Movie,Flubber,United States,Les Mayfield,"Robin Williams, Marcia Harden, Christopher McDonald, Raymond Barry, Clancy Brown, Ted Levine",1997,"November 12, 2019",PG,96 min,"Comedy, Family, Science Fiction",5.634
732,Movie,Now You See It,United States,Duwayne Dunham,"Alyson Michalka, Johnny Pacar, Frank Langella, Brendan Hill, Chris Olivero, Gabriel Sunday",2005,"November 12, 2019",TV-G,89 min,"Coming of Age, Fantasy",5.622
664,Movie,Life With Mikey,United States,James Lapine,"Michael Fox, Nathan Lane, Cyndi Lauper, David Krumholtz, David Huddleston, Christina Vidal",1993,"November 12, 2019",PG,92 min,"Buddy, Comedy, Coming of Age",5.6
401,Movie,Forky Asks a Question: What is a Pet?,United States,Bob Peterson,"Tony Hale, Aloma Wright, Bob Peterson",2019,"December 27, 2019",TV-G,7 min,"Animation, Comedy, Family",5.6
1007,Movie,You Lucky Dog,United States,Paul Schneider,"Kirk Cameron, Chelsea Noble, John de Lancie, Christine Healy, Granville Van Dusen, Christine Cavanaugh",1998,"November 12, 2019",TV-G,88 min,"Comedy, Fantasy",5.6
288,Movie,Artemis Fowl,United States,Kenneth Branagh,Unknown,2020,"June 12, 2020",PG,96 min,"Action-Adventure, Crime, Fantasy",5.6
862,Movie,The Brave Little Toaster Goes to Mars,United States,Robert Ramirez,"Deanna Oliver, Tim Stack, Roger Kabler, Thurl Ravenscroft, Eric Lloyd, Farrah Fawcett",1998,"November 12, 2019",TV-G,73 min,"Action-Adventure, Animation, Kids",5.6
737,Movie,One Magic Christmas,"Canada, United States",Phillip Borsos,"Mary Steenburgen, Gary Basaraba, Elizabeth Harnois, Arthur Hill, Wayne Robson, Jan Rubes",1985,"November 12, 2019",G,89 min,"Drama, Fantasy",5.6
885,Movie,The Haunted Mansion,United States,Rob Minkoff,"Eddie Murphy, Terence Stamp, Nathaniel Parker, Marsha Thomason, Jennifer Tilly, Wallace Shawn",2003,"November 12, 2019",PG,89 min,"Comedy, Family, Fantasy",5.6
507,Movie,Confessions of a Teenage Drama Queen,"Germany, United States",Sara Sugarman,"Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill, Eli Marienthal, Megan Fox",2004,"November 12, 2019",PG,91 min,"Comedy, Coming of Age",5.6
